dataset,method,noise_level,poison_rate,poison_strategy,seed,eval_seconds,latency_per_context_ms,accuracy,precision,recall,f1,f1_macro,auroc,auroc_oriented,auprc,brier,ece,attack_success_rate,avg_selected_logs,sum_selected_logs,avg_selected_noise,sum_selected_noise,avg_selected_poison,sum_selected_poison,avg_selected_tokens,sum_selected_tokens,avg_selected_poison_tokens,sum_selected_poison_tokens,avg_total_logs,sum_total_logs,avg_total_noise,sum_total_noise,avg_total_poison,sum_total_poison,avg_total_tokens,sum_total_tokens,avg_total_poison_tokens,sum_total_poison_tokens,noise_selected_rate,poison_selected_rate,poison_event_selection_rate,noise_event_selection_rate,context_reduction,token_reduction,poison_token_selected_rate,selector_fit_seconds,train_avg_selected_logs,telemin_stop_threshold,telemin_min_k,telemin_max_k,telemin_use_poison_penalty,telemin_use_stability,telemin_use_rarity,telemin_use_semantic,telemin_use_redundancy,telemin_adaptive_k,relative_f1,f1_drop_from_noise0
UNSW_NB15,Full Context,0.0,0.1,instruction,1,0.24607280001509935,3.2809706668679914,0.9733333333333334,0.9622641509433962,1.0,0.9807692307692307,0.9686454849498327,0.9787581699346405,0.9787581699346405,0.9875889291267644,0.06083291088586643,0.17709423281559494,0.02666666666666667,9.0,675.0,0.0,0.0,1.0,75.0,749.72,56229.0,53.026666666666664,3977.0,9.0,675.0,0.0,0.0,1.0,75.0,749.72,56229.0,53.026666666666664,3977.0,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.07072862757651746,2.700020559132099e-06,8.0,,,,,,,,,,1.0,0.0
UNSW_NB15,Full Context,0.1,0.1,instruction,1,0.3126242000143975,4.168322666858633,0.96,0.98,0.9607843137254902,0.9702970297029703,0.954536269953526,0.9836601307189542,0.9836601307189542,0.9910354365607427,0.09018918393004442,0.24155967910092696,0.04,10.0,750.0,1.0,75.0,1.0,75.0,838.4,62880.0,54.54666666666667,4091.0,10.0,750.0,1.0,75.0,1.0,75.0,838.4,62880.0,54.54666666666667,4091.0,0.1,0.1,1.0,1.0,0.0,0.0,0.06506043256997456,2.700020559132099e-06,8.0,,,,,,,,,,0.9893224616579305,0.010472201066260456
UNSW_NB15,Full Context,0.2,0.1,instruction,1,0.3202846000203863,4.270461333605151,0.8533333333333334,0.9761904761904762,0.803921568627451,0.8817204301075269,0.844368986983588,0.982843137254902,0.982843137254902,0.9913579059097739,0.1270332439336763,0.2893604059422743,0.14666666666666667,11.0,825.0,2.0,150.0,1.0,75.0,924.92,69369.0,54.093333333333334,4057.0,11.0,825.0,2.0,150.0,1.0,75.0,924.92,69369.0,54.093333333333334,4057.0,0.18181818181818182,0.09090909090909091,1.0,1.0,0.0,0.0,0.058484337384134125,2.700020559132099e-06,8.0,,,,,,,,,,0.8990090659919883,0.09904880066170385
UNSW_NB15,Full Context,0.3,0.1,instruction,1,0.3262877000379376,4.350502667172502,0.8933333333333333,0.9777777777777777,0.8627450980392157,0.9166666666666666,0.8842592592592593,0.9689542483660131,0.9689542483660131,0.9765750248506163,0.12635363741384456,0.2856664433606973,0.10666666666666667,11.0,825.0,2.0,150.0,1.0,75.0,924.92,69369.0,54.2,4065.0,11.0,825.0,2.0,150.0,1.0,75.0,924.92,69369.0,54.2,4065.0,0.18181818181818182,0.09090909090909091,1.0,1.0,0.0,0.0,0.05859966267352852,2.700020559132099e-06,8.0,,,,,,,,,,0.934640522875817,0.0641025641025641
UNSW_NB15,Full Context,0.4,0.1,instruction,1,0.3428960999590345,4.571947999453793,0.7866666666666666,0.972972972972973,0.7058823529411765,0.8181818181818182,0.7800586510263929,0.9844771241830066,0.9844771241830066,0.9916159349410713,0.14488208506845776,0.3158460586624531,0.21333333333333335,12.0,900.0,3.0,225.0,1.0,75.0,1011.9466666666667,75896.0,54.013333333333335,4051.0,12.0,900.0,3.0,225.0,1.0,75.0,1011.9466666666667,75896.0,54.013333333333335,4051.0,0.25,0.08333333333333333,1.0,1.0,0.0,0.0,0.053375671972172446,2.700020559132099e-06,8.0,,,,,,,,,,0.8342245989304814,0.1625874125874125
UNSW_NB15,Full Context,0.5,0.1,instruction,1,0.3476972000207752,4.635962666943669,0.6933333333333334,1.0,0.5490196078431373,0.7088607594936709,0.69245854876092,0.9812091503267973,0.9812091503267973,0.9892518131291953,0.18156003489444714,0.3510444791165422,0.30666666666666664,13.0,975.0,4.0,300.0,1.0,75.0,1099.0266666666666,82427.0,54.093333333333334,4057.0,13.0,975.0,4.0,300.0,1.0,75.0,1099.0266666666666,82427.0,54.093333333333334,4057.0,0.3076923076923077,0.07692307692307693,1.0,1.0,0.0,0.0,0.04921930920693462,2.700020559132099e-06,8.0,,,,,,,,,,0.7227599900719782,0.27190847127555984
UNSW_NB15,Random-k Selection,0.0,0.1,instruction,1,0.11177720001433045,1.4903626668577392,0.96,0.9444444444444444,1.0,0.9714285714285714,0.9523809523809523,0.9616013071895425,0.9616013071895425,0.9739797180512589,0.07608746620098718,0.1918674352641893,0.04,3.0,225.0,0.0,0.0,0.36,27.0,248.68,18651.0,18.653333333333332,1399.0,9.0,675.0,0.0,0.0,1.0,75.0,749.72,56229.0,53.026666666666664,3977.0,0.0,0.12,0.36,0.0,0.6666666666666667,0.6683028330576748,0.07500938287491288,6.00004568696022e-07,3.0,,,,,,,,,,1.0,0.0
UNSW_NB15,Random-k Selection,0.1,0.1,instruction,1,0.11708930000895634,1.5611906667860846,0.8933333333333333,0.9387755102040817,0.9019607843137255,0.92,0.88,0.9575163398692811,0.9575163398692811,0.9759402516475738,0.1022234264866406,0.23454681369433517,0.10666666666666667,3.0,225.0,0.3466666666666667,26.0,0.28,21.0,252.30666666666667,18923.0,15.426666666666666,1157.0,10.0,750.0,1.0,75.0,1.0,75.0,838.4,62880.0,54.54666666666667,4091.0,0.11555555555555555,0.09333333333333334,0.28,0.3466666666666667,0.7,0.6990617048346056,0.0611425249696137,6.00004568696022e-07,3.0,,,,,,,,,,0.9470588235294118,0.05142857142857138
UNSW_NB15,Random-k Selection,0.2,0.1,instruction,1,0.14682900003390387,1.9577200004520516,0.8533333333333334,0.9761904761904762,0.803921568627451,0.8817204301075269,0.844368986983588,0.9738562091503268,0.9738562091503268,0.986884914028841,0.11501118226452713,0.22011461404164112,0.14666666666666667,3.0,225.0,0.4666666666666667,35.0,0.29333333333333333,22.0,251.48,18861.0,15.733333333333333,1180.0,11.0,825.0,2.0,150.0,1.0,75.0,924.92,69369.0,54.093333333333334,4057.0,0.15555555555555556,0.09777777777777778,0.29333333333333333,0.23333333333333334,0.7272727272727273,0.7281062145915322,0.0625629606065426,6.00004568696022e-07,3.0,,,,,,,,,,0.9076533839342189,0.08970814132104454
UNSW_NB15,Random-k Selection,0.3,0.1,instruction,1,0.13653719995636493,1.820495999418199,0.84,0.9333333333333333,0.8235294117647058,0.875,0.8263888888888888,0.9330065359477124,0.9330065359477124,0.9613979097838682,0.12867124018428308,0.20043579859439392,0.16,3.0,225.0,0.52,39.0,0.26666666666666666,20.0,252.65333333333334,18949.0,14.613333333333333,1096.0,11.0,825.0,2.0,150.0,1.0,75.0,924.92,69369.0,54.2,4065.0,0.17333333333333334,0.08888888888888889,0.26666666666666666,0.26,0.7272727272727273,0.7268376364081939,0.05783946382394849,6.00004568696022e-07,3.0,,,,,,,,,,0.9007352941176471,0.09642857142857142
